Id,Predicted
1228,-6975.532487274197
1229,-5206.059266598622
1230,-3513.8797426273777
1231,-19.716949027548885
1232,-417.8471162985893
1233,-848.7978876987562
1234,-1845.5063295945195
1235,-4.666275764029136
1236,-116.25580152513844
1237,-3413.115947628867
1238,-0.23220696689174666
1239,-205.90306198597125
1240,-1114.1711277972784
1241,-1035.6692096655495
1242,-55.95733250611237
1243,-108.65619323716265
1244,-167.51051856012285
1245,-2959.892038631556
1246,-15.615787120797252
1247,-44.683750713982974
1248,-2475.2609967087424
1249,-676.2412177807144
1250,-4649.741108448699
1251,-7010.469186437132
1252,-36.97435850946511
1253,-52.07718018460948
1254,-4290.019936636227
1255,-71.90789634123954
1256,-2549.107529322623
1257,-4211.940182304982
1258,-5678.632412836261
1259,-8060.034968067038
1260,-13463.216121830139
1261,-18639.502373139258
1262,-213.3919686185914
1263,-5798.771042745907
1264,-41.8692198927501
1265,-591.8870870256102
1266,-4113.704874678096
1267,-389.38582251607454
1268,-4852.21183862964
1269,-4427.887350728161
1270,-1804.450751906084
1271,-124.02505668035435
1272,-17.615686785282552
1273,-231.04343821502025
1274,-8971.519204916734
1275,-8775.753531577828
1276,-1469.6578503014864
1277,-5032.2380911342
1278,-63.30530007429888
1279,-4745.300153089715
1280,-33.64852956894457
1281,-25.204959716476555
1282,-7529.145321911912
1283,-3052.5246249163392
1284,-151.27668387304226
1285,-20.956726586180828
1286,-297.030759144002
1287,-7485.747054126151
1288,-3149.0007012564215
1289,-28.79783979340281
1290,-19.89316477933501
1291,-1944.8119880238298
1292,0.20099085159052252
1293,-32.226174759184616
1294,-25.819327904352647
1295,-198.00955086610756
1296,-2449.0628868905956
1297,-5333.790631138759
1298,-2084.841682398705
1299,-3273.120198729814
1300,-2362.2820782114304
1301,-2134.532095616937
1302,-2065.179996425485
1303,-60.06762482747287
1304,-48.680948406529026
1305,-3700.355455505147
1306,-97.07384765144403
1307,-7204.603274083033
1308,-10471.064938081052
1309,-11077.495923164794
1310,-68.48083889009415
1311,-184.77283369166847
1312,-1517.302026970894
1313,-9655.121508396842
1314,-2870.5405653952757
1315,-2002.2764011382092
1316,-204.74773732486298
1317,-20960.084424899484
1318,-8787.681035765165
1319,-200.12894174492902
1320,-90.99933807317338
1321,-18402.432161183995
1322,-53.42722949116342
1323,-6899.604800509423
1324,-1829.8416543554179
1325,-20.77852132744617
1326,-2848.2526919609654
1327,-146.41527486816253
1328,-3094.109097409035
1329,-154.01433076664773
1330,-54.74236089944843
1331,-249.05508298642047
1332,-12.642216574961884
1333,-8.02111100107259
1334,-85.78567357930658
1335,-6013.28876931359
1336,-3178.850959327674
1337,-3945.1386774210414
1338,-2402.599248444562
1339,-6.3375510252017815
1340,-2054.4454826774327
1341,-109.30786022886147
1342,-0.9573538213029865
1343,-11995.957564403385
1344,-82.28308323385085
1345,-10172.401119478263
1346,-2406.998737118062
1347,-3086.1810191698623
1348,-580.7808662751602
1349,-3587.5125956345587
1350,-1341.5171490123494
1351,-2029.3738862493924
1352,-3814.503023273518
1353,-6.898466549929359
1354,-1733.410461451921
1355,-2931.6279642879945
1356,-22.258101253468627
1357,-2010.0223531025035
1358,-8971.534365179727
1359,-5.4233938714301635
1360,-8801.346157339893
1361,-7512.236380380473
1362,-1983.2723412476596
1363,-33.35154896022574
1364,-33.51984624483607
1365,-288.9967319896422
1366,-3110.5266195565473
1367,-67.65857344571316
1368,-1459.646269748156
1369,-1911.2478387820481
1370,-5085.621120374067
1371,-5123.577080810759
1372,-2292.9526717391004
1373,-35.88995687244986
1374,-8453.37708468201
1375,-3640.832988616149
1376,-143.1803060332334
1377,-7531.45087439646
1378,-43.66874342232206
1379,-4737.847813008076
1380,-4528.0314975119245
1381,-590.7372951158833
1382,-4738.412193412402
1383,-30.373683657296912
1384,0.22603813569184528
1385,-1996.9774489762078
1386,-48.645742986457584
1387,-1499.1500499164276
1388,-5074.541617361406
1389,-30.23955822018985
1390,-3.1542438606518743
1391,-9263.899447873504
1392,-128.00987242760286
1393,-2534.492304596207
1394,-381.6238440405804
1395,-514.1896348022418
1396,-43.249733104195755
1397,0.38507594534098416
1398,-60.5513001623195
1399,-479.4933451820128
1400,-281.6853529871953
1401,-3347.7535523551032
1402,-77.37624784251412
1403,-3536.7120766364847
1404,-2766.2411158504965
1405,-186.53737175429154
1406,-4750.645533059854
1407,-8667.213484645512
1408,-167.18940637433505
1409,-919.0695891220497
1410,-6341.577681934422
1411,-3275.014367025527
1412,-73.50975588070027
1413,-3561.8883493718954
1414,-146.38240867911523
1415,-18.770662790059088
1416,-140.5926566697358
1417,-7708.604092738954
1418,-15.78826162673083
1419,-2304.455659212437
1420,20.064114894411706
1421,-1645.8702443020973
1422,-8.19979757367447
1423,-3328.6338068081723
1424,-195.70868399231435
1425,-5098.444043370765
1426,1.1489766864398818
1427,-3834.4738729749024
1428,-895.158212230111
1429,-4409.717541876732
1430,-2674.487313331006
1431,-85.1510058385082
1432,-1606.1243907399517
1433,-647.2743449215103
1434,-4463.975462836438
1435,-5010.084313663189
1436,-20328.251405879437
1437,-2053.3386039819447
1438,-2251.2471463038296
1439,-3064.675819498688
1440,-2476.89463221032
1441,-12480.085614115267
1442,-3208.39643622636
1443,-2968.184061289184
1444,-3869.679030473734
1445,-20.810923252861144
1446,-145.59247049810327
1447,34.26260556364318
1448,-144.30341105491786
1449,-3346.452494138135
1450,-318.3363027891235
1451,-8225.97137644735
1452,-1496.9806166499566
1453,-2651.8787730440777
1454,-2461.3745383843484
1455,-78.89708550232275
1456,-1776.1380366310095
1457,-13.71995312489738
1458,-1983.914980843119
1459,-5602.50322376341
1460,-5217.402402625483
1461,-11640.784402235131
1462,0.7632352990323107
1463,-31.945976491279247
1464,829.2691834719928
1465,-2063.779121830141
1466,-0.9497075028015649
1467,-8591.095055154265
1468,-2481.57523543916
1469,-3485.3911280142893
1470,-50.67118155765552
1471,-6998.972745893253
1472,-79.31472921496263
1473,-79.76352818287398
1474,-147.97060429877973
1475,-17.82830845199841
1476,-2735.260875841222
1477,-1944.8609835914945
1478,-23.261231883464177
1479,-180.59448119713608
1480,-32.99739010587891
1481,-1488.1808135432577
1482,-2335.4657874070435
1483,-2138.8323605398464
1484,-3701.1517149169244
1485,-34.275736357125936
1486,-21.607471648210783
1487,-6645.736255902
1488,-27.03226311080028
1489,-539.5190117870584
1490,-3595.0277134090074
1491,-34.643185535295025
1492,-4952.229048799317
1493,-44.891999081264444
1494,-2749.7302826926248
1495,-2205.438232668011
1496,-8246.492056270044
1497,-3750.021163088496
1498,-206.01868607865373
1499,-4469.86898546789
1500,-1742.6786018156993
1501,-3713.352121575436
1502,0.6923087633848227
1503,-1597.4906628100848
1504,-312.48704686302847
1505,-5601.0562664926465
1506,-4072.2993057453896
1507,-21.861454112037926
1508,-2854.318186196732
1509,-3525.74611665029
1510,-4156.144833704681
1511,-2607.609120689124
1512,-3329.382794537495
1513,-3920.7606237829596
1514,-2538.0410800128357
1515,0.012573543576586873
1516,-51.41634710685086
1517,48.248955007694484
1518,-1986.2986408146066
1519,-7998.117052484426
1520,-2235.727608168935
1521,-1535.0173663463875
1522,-5270.61808285872
1523,-4595.77636032651
1524,-1596.2638231371827
1525,-5933.233902394924
1526,-1639.7320830022095
1527,-2170.5019038159135
1528,-2345.791660621574
1529,-77.39441076640227
1530,9.204716836363387
1531,-1954.7368929210156
1532,-311.88542996610227
1533,-35.41698089839617
1534,-269.9105437229341
1535,-214.42071871162884
1536,-12421.898752996864
1537,-1530.9426154607413
1538,-3425.582491791116
1539,-4263.988441507341
1540,-2052.428047335083
1541,-6606.754661953242
1542,-1057.0377985208
1543,-127.29713798895973
1544,-149.8971825717797
1545,-2263.8998104481493
1546,-18687.67786044854
1547,-3858.3942507486445
1548,-139.399130988389
1549,-5356.888010548433
1550,-2934.8912549911743
1551,-4605.086974493595
1552,-112.72059647518512
1553,-3520.4446530948107
1554,-8912.495228740547
1555,-4676.894075519361
1556,-1917.8594167869371
1557,-41.91085362380764
1558,-836.4313966659195
1559,-122.83808366786337
1560,-220.48845977294343
1561,-869.5232104053822
1562,0.44147984980947336
1563,-18.73824669106575
1564,-36.4951816822972
1565,-1959.911545346577
1566,-1.8551600861657953
1567,-2952.995580158131
1568,-8717.921965657286
1569,-236.57324362310106
1570,-6282.970535329799
1571,-5698.301487209871
1572,-4966.997700648189
1573,-2974.579639750084
1574,-322.33621884299504
1575,-498.6227266537331
1576,-4656.271365128323
1577,-34.343996943741686
1578,-311.2726833615096
1579,-130.7128467033964
1580,-3311.5983655793757
1581,-41.19442583063648
1582,-153.53008041989358
1583,-2215.2561460870347
1584,-2104.551112184992
1585,-1442.0309085521938
1586,-1936.8450438200643
1587,-16.322517792251972
1588,-253.79651691621015
1589,-500.4026526715331
1590,-3080.9597296602637
1591,-334.8756184940278
1592,-2528.8288291623253
1593,-8026.2997265734
1594,-11816.366083851255
1595,-7038.22008266516
1596,-5150.858581058684
1597,-3572.2120599985
1598,-4555.453916332744
1599,-1949.4275409485344
1600,-2600.0724647385673
1601,-73.23718629077653
1602,-2818.2419270728287
1603,-41.002432724773776
1604,-113.38796162762063
1605,-96.48626148599828
1606,-221.51350415902664
1607,-13984.760820840642
1608,-35.885417973658086
1609,-164.69004485694944
1610,1.3169381091336758
1611,-5515.322425529596
1612,-46.70076634288788
1613,-4406.453471916181
1614,-4389.185897134649
1615,-5085.075101020508
1616,-210.63401885331507
1617,-91.7184084514667
1618,-9256.766784734173
1619,-3323.336965706561
1620,-296.30474166902815
1621,-8531.150875892703
1622,-5953.476184557295
1623,-5412.464477359602
1624,-576.4826780386417
1625,-2444.9354727866776
1626,-133.56594806972623
1627,-2160.027637510309
1628,-3199.5900018378643
1629,-5195.103868986412
1630,-3021.1911548128865
1631,-198.35892741491224
1632,-141.40775082762175
1633,-222.28368594451115
1634,-3587.325423745395
1635,-16405.75363504528
1636,-4518.896146801818
1637,-200.37596488349763
1638,-2670.2902092349823
1639,-47.706071337114444
1640,-829.4029212045507
1641,-5269.5716607672975
1642,-4433.255171462717
1643,-3.593518137916518
1644,-6887.4030842016355
1645,-186.9714231650299
1646,-4542.6413367767655
1647,-464.2303168745296
1648,0.5163433265783929
1649,-491.3422984184627
1650,-2929.050526952429
1651,-3613.8630141973927
1652,-10219.433719527107
1653,-5258.675229290133
1654,-5523.644033684239
1655,-489.3685079939535
1656,-105.21789936451349
1657,-338.41811156266965
1658,-349.98781826918724
1659,-1532.9892500095016
1660,-1322.5516429478214
1661,-2400.2294388261503
1662,-1343.489653514879
1663,-2120.814511422251
1664,-1932.0307407725772
1665,-2278.866961960356
1666,-4354.397942930668
1667,-9018.022243521069
1668,-20.21523215763964
1669,-29.599867303692033
1670,-200.4637908841009
1671,-2821.829285994921
1672,-4024.7746551654136
1673,-2962.6224342334567
1674,-1947.8376830033144
1675,-26.49584377169096
1676,-2255.6149384764662
1677,-2650.1417120320784
1678,-3935.7227166077596
1679,-7326.614677551436
1680,-6880.6006799696725
1681,-361.28976373407363
1682,-2346.569200820913
1683,-3530.2339021556895
1684,-128.82709775668633
1685,-35.38075521303882
1686,-5184.190289900165
1687,-24.983092791220344
1688,-12.142420393383208
1689,-401.92012342745437
1690,-280.0191403786834
1691,-3370.6553511228667
1692,-1843.3537702551864
1693,-18.855079276181073
1694,-2748.55462438653
1695,-2242.3392658199464
1696,-420.1717682872144
1697,-3151.2916790345284
1698,-2016.4709209161902
1699,-1617.9466812110209
1700,-2620.1355197939292
1701,-3904.876047244541
1702,-34.49232968008745
1703,-1626.272737541137
1704,-192.01681002216674
1705,-29.632529264202972
1706,-20765.140165780795
1707,-190.98572716953058
1708,-2367.1384085818845
1709,-5.811268081063774
1710,-74.04010646246296
1711,-1938.7279012286926
1712,-15.949577843905956
1713,-2424.590856206541
1714,25.36357568924032
1715,-4130.488711019085
1716,-2763.102276107491
1717,-4137.412032171707
1718,-4110.842023795266
1719,-69.17898340822043
1720,-610.1610643109105
1721,-1926.8127998626912
1722,-5403.032318853315
1723,-2968.4722576213726
1724,-5037.807915806585
1725,-4644.674681603721
1726,-3700.7534830706963
1727,-2271.934978683762
1728,-379.48263272867985
1729,-1.7841025422859622
1730,-372.75061867978155
1731,-420.9573821983143
1732,-3687.4043570091776
1733,-39.28009855761781
1734,4.787614606111838
1735,-3370.3068965271477
1736,-7466.839570514837
1737,-188.93231023465708
1738,-362.81187748948395
1739,-103.70251168417711
1740,-1262.425599642483
1741,-98.98809731927298
1742,-2321.9165941457823
1743,-3961.3315036292156
1744,-1840.5963092073528
1745,-3067.5323215245667
1746,-3883.090202090547
1747,-4412.000585715363
1748,-4602.650728033819
1749,-3902.608294252904
1750,-3104.365025819955
1751,-5681.089237855539
1752,-25.151261715346582
1753,-87.60872512353973
1754,-3794.644621414773
1755,-3804.7898130848953
1756,-59.928200108792765
1757,-2673.604192630131
1758,-2160.11985764419
1759,-88.8345909037795
1760,-107.90184240177521
1761,-1681.6363772779334
1762,-5041.044973812275
1763,-122.38132638563366
1764,-2649.0123603186694
1765,-2338.104051737552
1766,-48.79213110426969
1767,-30.003132507888765
1768,-9446.175591830353
1769,-2168.377053263302
1770,-55.64945520517983
1771,-1964.4062376615047
1772,0.04116872197565793
1773,0.02061135067495242
1774,-158.17080266609844
1775,-795.2696632601018
1776,-2056.5811844357054
1777,-15905.439265510398
1778,-2781.5470629892397
1779,-4316.10926592505
1780,-33.26173692144395
1781,-7260.763639458666
1782,-5720.400097814653
1783,-6625.650160040774
1784,-2869.603797114744
1785,-1797.0516828151287
1786,-9265.415022422183
1787,-2264.339309225131
1788,-8821.46253418202
1789,-5480.8751385352825
1790,-3184.9806687145438
1791,-3932.5362457754586
1792,-53.38285527879759
1793,-4763.730621748206
1794,-8817.438125299774
1795,-2610.0103400315124
1796,-10507.395161916707
1797,-21.09574279045797
1798,-5703.790391019182
1799,-13.758098879548708
1800,-1580.8312024846966
1801,-3842.725582842825
1802,-8723.360006107032
1803,-6199.912829116269
1804,-5623.030332503187
1805,-0.6838310899358709
1806,-8163.168742352828
1807,-33.64946274381134
1808,-4154.39558290746
1809,-2872.551214061941
1810,-5197.125017315822
1811,-160.66133615808695
1812,-3.247355448958262
1813,-1130.3840617008625
1814,-31.72265544359003
1815,12.357012753711745
1816,-893.9529240051115
1817,-3768.982849705195
1818,-10.415592157523795
1819,-361.61332149149194
1820,-1977.6344559572437
1821,0.1626243985164983
1822,-102.21630030896948
1823,-2021.3005019857487
1824,-1476.7008374488548
1825,-771.950878475833
1826,-4742.407557102907
1827,-5.199465517596163
1828,-8020.953556582968
1829,-48.517357030496896
1830,-5712.316209203736
1831,-15.206655067948263
1832,-13137.557240394191
1833,-5577.318177697588
1834,-67.19191358798656
1835,-1280.25129139313
1836,-382.5493102285157
1837,-316.125047740027
1838,-2113.294522873458
1839,-22119.34795054505
1840,-3.3203286519949993
1841,-2180.1766580762537
1842,-151.54521576386233
1843,-3414.9458617684804
1844,-3061.3984122491634
1845,-5.331885578569348
1846,-9111.826905617741
1847,-5362.9173015746965
1848,-761.8681912927756
1849,-29.417527885777908
1850,-4655.571147668113
1851,-70.83328670115802
1852,-5448.94048397192
1853,7.879070173286472
1854,-3.7092047512591595
1855,-2131.2608406766885
1856,-4223.847424032927
1857,-1306.4274312227226
1858,-20836.55356479627
1859,-3036.5674553314234
1860,-708.768593625645
1861,-131.0487156817034
1862,-2692.187699128272
1863,-3906.2272626012964
1864,0.4974705879967685
1865,-6155.031390674994
1866,-3336.006634756028
1867,-529.0548779761209
1868,-1198.7266999845938
1869,-1132.6710210808963
1870,-1453.658997467202
1871,-341.8474890188862
1872,-4868.303909394975
1873,-11023.985129393654
1874,-7.347672054280394
1875,-4300.081539415107
1876,-111.1642340976195
1877,-20.396569092472248
1878,-3290.3009013516476
1879,-4011.788105890215
1880,-5044.348163112843
1881,-2195.7115331632353
1882,29.46284527623752
1883,-5060.123341578626
1884,-3943.4835394303877
1885,-218.16567636445248
1886,-278.3638088591134
1887,-8063.456101636284
1888,-8906.29197537525
1889,-2629.752726934203
1890,-3552.398043095438
1891,-21436.71082774009
1892,-2771.6737476094618
1893,-1.2306908183558696
1894,-1072.511197966376
1895,-8.748290644959352
1896,-2197.973239844988
1897,-6889.6588261650795
1898,0.7382978045887992
1899,-12461.746085340214
1900,-4186.887735847517
1901,-4796.347233157722
1902,-0.625359089701889
1903,-81.57584716147252
1904,-5333.489798723688
1905,-3784.8147304489094
1906,-77.33764892260919
1907,-4503.944721630896
1908,-7188.27317673437
1909,-8891.982171412017
1910,-2260.571632205292
1911,-4190.664286898258
1912,-3317.7120323382974
1913,-4848.635899887349
1914,-385.5596758239152
1915,-14.620704248544914
1916,-8087.679950900894
1917,0.8451855144257371
1918,-3300.744823497097
1919,-2374.5969251772467
1920,-875.9819288449015
1921,-3596.00774073938
1922,-1.6016026278700473
1923,-4277.037694241401
1924,-2472.4280682881117
1925,-141.04656876613646
1926,-9631.92565271302
1927,-1627.869104517014
1928,-17984.256106849647
1929,-5856.865032179465
1930,-4781.767996743163
1931,-6969.958728520166
1932,-1438.9624992725828
1933,-292.86844996671556
1934,-56.37866058272742
1935,-2937.1156664761534
1936,-257.41732949864735
1937,-828.4104838045754
1938,-4826.235664859404
1939,-6478.183657430099
1940,-90.08168562662831
1941,-5521.004491046557
1942,-4972.751230273433
1943,-37.016064397300376
1944,-117.66071505180912
1945,-3644.8527890704004
1946,-13514.162937402967
1947,-22.435602800301563
1948,-6.9259605764314145
1949,-5455.817632821186
1950,-115.37627552941235
1951,0.6441383808487731
1952,-5643.659706143307
1953,-5190.976413463351
1954,-9569.55036463332
1955,-9683.56233848195
1956,-12905.49760312953
1957,-1.1642859784793933
1958,-0.7492902816681003
1959,-119.98538509085856
1960,-4013.979296663945
1961,-8645.587101362022
1962,-2417.2277624967724
1963,-1256.1500006162526
1964,-1404.2621751586755
1965,-857.762791120035
1966,-5.111018602172202
1967,-101.03206880479144
1968,-5763.191141750802
1969,-654.9494664112976
1970,-5177.821375305959
1971,-35.80897478875246
1972,-0.6180013281089173
1973,-109.01123714482289
1974,-55.11271088966095
1975,-4287.367131838775
1976,-17684.77004428149
1977,-6507.477778870489
1978,-5613.550849944584
1979,-86.32954340221364
1980,-9714.21071952109
1981,-4725.161839537796
1982,1076.6063196297055
1983,-22801.76764028078
1984,-152.4175974588902
1985,-178.72867446598468
1986,-602.1392726487486
1987,-35.78319737538737
1988,-1629.9275033175818
1989,-0.8839691544686805
1990,-770.1909161779682
1991,3.557536101519702
1992,-25.629039583817505
1993,-3768.993326088861
1994,-5960.008806984299
1995,-13.849614779843687
1996,-1442.0211401720371
1997,-7571.885612427939
1998,-7.665968091936635
1999,-2036.912506328512
2000,-43.09823689963933
2001,-1787.5243993433244
2002,9.58459599264458
2003,-40.739695074265406
2004,-4464.341181858879
2005,-6062.605599873213
2006,-9331.85876326656
2007,-606.0227356079882
2008,-13307.378892264349
2009,319.4703773987048
2010,-60.55451894807869
2011,-21473.424151822743
2012,-796.4291907675134
2013,-1670.4065412637249
2014,-102.43038838898353
2015,-19618.873420370623
2016,-5663.068613305186
2017,-6132.338631442856
2018,-3377.1414406606896
2019,-14232.817308582764
2020,-7742.073579737124
2021,-6697.956144322035
2022,-7149.686181164856
2023,-2.3102910262296827
2024,-3209.786721471509
2025,-5850.152083063667
2026,-6898.0116472409545
2027,-7888.248543268419
2028,-133.76972650306072
2029,-4107.8205303662535
2030,-9173.748472640886
2031,3.949579010924477
2032,-1455.0921158320702
2033,-6137.67127550808
2034,-17055.0426080569
2035,-163.1336554424803
2036,-11.168918481757034
2037,-1461.2502182087965
2038,-0.21712876178302948
2039,-184.88568162963185
2040,-4624.575772283555
2041,-3109.505880522816
2042,-5510.085069000224
2043,-130.15541021715782
2044,-1512.434858244254
2045,-0.2425347663062739
2046,-2488.06186253137
2047,-1.821148089829751
2048,-1097.2997572288625
2049,-9508.583669081614
2050,-1387.1993815113217
2051,-148.17825375925426
2052,-1.6028254130885784
2053,-2788.7779673816863
2054,-1807.9353773121263
2055,-717.297841602622
2056,-8869.58183585993
2057,-3081.5853783805424
2058,-7007.709277369625
2059,-26.64175249598515
2060,-133.21209111397337
2061,-6412.260038691834
2062,-671.5000535772942
2063,-2700.5740031252967
2064,-100.38496000621792
2065,-8150.867420825162
2066,-878.4305949407881
2067,-3183.0596750606064
2068,-8764.975635349663
2069,-21.66620853349454
2070,-343.26112710644435
2071,-4584.434072202687
2072,-5814.78784348649
2073,-1833.6184868004739
2074,-150.70565746656976
2075,-1790.6725437867046
2076,-1760.7762377120514
2077,-2532.1520238912426
2078,-1978.3071993420006
2079,-6018.951479234107
2080,-48.157038595481474
2081,-112.05440727435965
2082,-4087.8343141220876
2083,-7504.75671216412
2084,-1122.6554394231969
2085,-2470.0416445554333
2086,-5370.705193105697
2087,-6.488877257553688
2088,-2734.6758049260047
2089,-9835.191528959595
2090,-2172.400632596589
2091,-11572.386972375476
2092,-214.5471312682375
2093,-1065.3702550272174
2094,-1083.5167688966771
2095,-1584.606108142728
2096,-3067.7419613667375
2097,-1359.5269056581271
2098,-345.9636798810656
2099,-10771.325412887043
2100,-39.813355617903916
2101,-229.08303747946158
2102,-3614.9313553710704
2103,-2089.5851842665643
2104,-3901.7622322979237
2105,-11383.793998347684
2106,-7960.165231330736
2107,-1.522149335594795
2108,-7449.683332686537
2109,-10.288125981626518
2110,-9761.356224515974
2111,-7718.50303675193
2112,-111.26232612249353
2113,-119.56162059550697
2114,-3678.224839370862
2115,-68.99684511271975
2116,-713.0610581923839
2117,-21.192509461090864
2118,-7879.401235011734
2119,-2732.5214550545716
2120,-10.195426364090114
2121,-96.29934300192956
2122,0.4915714337754473
2123,-157.22841518841895
2124,-23.123870388839872
2125,-7169.583892821376
2126,-2958.027614620911
2127,-10.952109590878527
2128,-9583.558491449257
2129,-117.21826161148361
2130,-3335.3880381817294
2131,-2140.537655018803
2132,-27.739278243344444
2133,-142.74901429009816
2134,-14.767245256801573
2135,-828.2109053539806
2136,-2579.559069365078
2137,-8258.0503302192
2138,-377.50370360544053
2139,-5262.354613014872
2140,-6867.473647686607
2141,-1730.3112268568166
2142,-58.422265093727326
2143,-4705.422708326033
2144,-91.26413488382038
2145,-5686.240567087285
2146,-16.213479931423823
2147,-3586.0781186541944
2148,-10278.165336256907
2149,-341.87297751055405
2150,-0.1553597979954065
2151,-7893.503745860778
2152,-6828.694093949445
2153,-111.5572574212183
2154,-24494.375332203297
2155,-35.42940497524776
2156,-594.3627083223972
2157,-1608.5905981359776
2158,-5239.439856715249
2159,-178.5486752851928
2160,-21.837612481565433
2161,-2494.7750180092958
2162,-9443.955049419803
2163,-5377.225705006853
2164,-7287.422739687023
2165,-93.59348926930676
2166,-1514.1166843734159
2167,-26.573802548046682
2168,-12547.704891308773
2169,-13565.303141082484
2170,-4696.959282264572
2171,-336.9675462597658
2172,-78.13335047737158
2173,-55.93637046601423
2174,-7425.912045711831
2175,-15.895034330148134
2176,-2309.8361936499914
2177,-56.70845326714433
2178,-54.15866311240046
2179,-507.7620806215077
2180,2.381609302554617
2181,-24.273528348098207
2182,-6024.8861416363825
2183,-23.11520847464553
2184,-1.4345482693416127
2185,-4.548129486028176
2186,0.38574946908796953
2187,-73.61390199207227
2188,-695.2453297294677
2189,-5300.1048060510375
2190,-5158.935634076002
2191,-158.79894727314007
2192,-5886.474620674629
2193,-13.009513348606271
2194,-4295.164562810255
2195,-1716.8054157280558
2196,-293.508332622287
2197,-7792.962415262199
2198,-23.906709369870395
2199,-2210.266978665441
2200,-142.43804270952438
2201,-2950.9583487591176
2202,-156.86620626786583
2203,-2834.9463281351655
2204,-1442.4623323224087
2205,-6128.482366942403
2206,-1560.9819083675875
2207,1.8417647418981427
2208,-165.77177251225012
2209,-4211.529532571815
2210,-324.95470110198966
2211,-3627.147157121759
2212,-5271.690587830477
2213,-3332.8001442299706
2214,-2204.990802700436
2215,-6253.0082374029525
2216,-6219.926363680748
2217,-500.64170953785634
2218,-84.75905190001549
2219,-7952.413604101316
2220,-34.88195984176662
2221,-7755.58642316365
2222,-59.12940985608902
2223,-3.46180233067536
2224,0.8568480101460131
2225,-2278.943187034588
2226,-11962.898750783103
2227,-6425.173366781537
2228,-44.98245342325616
2229,-6.725431812425355
2230,-1141.9401496008
2231,-3262.411572433966
2232,-14727.934874167206
2233,-6049.650406938288
2234,-113.52299298850347
2235,-185.1898592793735
2236,-12154.462858001254
2237,17.75439622756052
2238,2.3656308126310828
2239,-4305.415686293971
2240,-708.5897528923317
2241,-14028.24692429602
2242,-2778.571637614202
2243,0.532210828004086
2244,-2278.4846258686334
2245,-219.95780707707667
2246,-5072.270120332114
2247,-6871.654155766588
2248,-2231.34215968377
2249,-3380.7335144276676
2250,-365.8049272514909
2251,-267.71071846755115
2252,-8976.826424137844
2253,-2357.0486561915795
2254,-4920.618436470547
2255,-132.6759132151724
2256,-207.86889105013793
2257,-7292.404473482658
2258,-3827.582380099599
2259,-147.53567583622188
2260,-3929.711589236265
2261,-7.155895379041529
2262,-5139.104933608717
2263,-8130.464393848263
2264,-313.1549556449446
2265,-9.716418267468152
2266,-2450.9923323005546
2267,-80.76821689476553
2268,-4424.082977078064
2269,-9197.813067901547
2270,-4490.276005044598
2271,-389.5169654172793
2272,-59.40338723631005
2273,-8.792158417119591
2274,-20386.320705047503
2275,-120.21813698438051
2276,-8739.999183043286
2277,-1795.217702455637
2278,-5917.676236649033
2279,-3361.0468855740473
2280,-6064.217539463879
2281,-71.53148320840728
2282,-6927.530687544961
2283,-2023.5760572597644
2284,-30.996296605188526
2285,-2260.4793287541993
2286,-3400.0842753861534
2287,-1091.115230704424
2288,-1944.347184665844
2289,-5323.060122440585
2290,-1985.8898683645532
2291,-18.56486046505213
2292,0.06171712045071412
2293,-7066.644396996259
2294,-5.627683010353102
2295,-4295.9691915093745
2296,-6057.295769066037
2297,-2538.2620770305098
2298,-39.129645619813836
2299,0.7745724179534428
2300,-3432.04433559795
2301,-2039.2898241052965
2302,40.4516596429911
2303,-18276.95244960109
2304,-6426.815017133869
2305,-1112.810785287449
2306,-4802.718423245675
2307,1.2132393694142138
2308,0.4735997373953301
2309,-125.0826796349943
2310,-236.28574901167005
2311,-1017.9106559824796
2312,-2674.9407437747354
2313,-6577.280158171819
2314,0.6219163825105093
2315,-11196.7928596115
2316,-6.2280974901570625
2317,-58.74125739378793
2318,37.14183351506173
2319,-704.6349055741823
2320,-1483.3459838245803
2321,-2978.602721537696
2322,-35.97330311266083
2323,-60.47355473763985
2324,-2.2591472127008956
2325,-0.9031826432071882
2326,-2836.611074525578
2327,-5884.204772405691
2328,-129.4235444131475
2329,-386.99288165645896
2330,-822.3694575820093
2331,-22.044869895838744
2332,-7683.867579470627
2333,-28.507497375063572
2334,-3303.965132170514
2335,-142.41736982218515
2336,-4885.829546619068
2337,-12055.559823464799
2338,1.5428540938147637
2339,-127.63092049915768
2340,-6821.929289899104
2341,-3673.0656305787406
2342,-1589.9409862285468
2343,-6733.438890344293
2344,-390.93046433446415
2345,-4910.436735765351
2346,-3784.171718140817
2347,-1246.5903047914028
2348,-8.744058514372876
2349,-1158.5210563764097
2350,-173.1723093658648
2351,-42.28191742433238
2352,-4991.77258322558
2353,-21.363136073938584
2354,-1807.6251839563395
2355,-2603.5092357769427
2356,-5815.793205422383
2357,-24836.892285291382
2358,-6289.68740723648
2359,-6847.817193422716
2360,-496.1458707346561
2361,8.119810524745162
2362,-229.51866828318637
2363,-10071.465074305657
2364,-4767.188651226851
2365,-238.28730404825095
2366,-5532.652410129808
2367,-86.34890707748278
2368,-438.67974672747124
2369,-3588.383749526999
2370,-14984.503241834622
2371,-630.5946195375295
2372,-6189.462329449796
2373,-4567.237352559081
2374,0.09640970092608675
