Predicted,Id
-2839.432345991222,1242
-2839.432345991222,1243
-2839.432345991222,1244
-4877.77649682113,1245
-2839.432345991222,1246
-8852.792756642357,1247
-5361.666663960628,1248
-2839.432345991222,1249
-4781.572342457651,1250
-4781.572342457651,1251
-2839.432345991222,1252
-6814.448605812448,1253
-4877.77649682113,1254
-4723.7445881951735,1255
-2839.432345991222,1256
-2839.432345991222,1257
-6762.088739025083,1258
-8605.205533723556,1259
-8981.633888992472,1260
-12956.650148813696,1261
-7039.493892526043,1262
-7400.010814790536,1263
-5361.666663960628,1264
-2839.432345991222,1265
-5361.666663960628,1266
-2839.432345991222,1267
-2839.432345991222,1268
-2839.432345991222,1269
-2839.432345991222,1270
-6885.461983900085,1271
-2839.432345991222,1272
-2839.432345991222,1273
-5001.149741696134,1274
-10918.302853640575,1275
-4877.77649682113,1276
-2839.432345991222,1277
-5910.132940187012,1278
-2839.432345991222,1279
-8852.792756642357,1280
-2839.432345991222,1281
-2839.432345991222,1282
-4930.136363608496,1283
-6762.088739025083,1284
-2839.432345991222,1285
-2839.432345991222,1286
-2839.432345991222,1287
-4781.572342457651,1288
-2839.432345991222,1289
-2839.432345991222,1290
-2839.432345991222,1291
-2839.432345991222,1292
-2839.432345991222,1293
-5001.163183685597,1294
-2839.432345991222,1295
-2839.432345991222,1296
-11556.228073749242,1297
-2839.432345991222,1298
-2839.432345991222,1299
-2839.432345991222,1300
-2839.432345991222,1301
-2839.4507970348504,1302
-9284.323056994488,1303
-5001.149741696134,1304
-7039.493892526043,1305
-5001.149741696134,1306
-7039.493892526043,1307
-6885.461983900085,1308
-8923.806134729994,1309
-2839.432345991222,1310
-5443.184796336951,1311
-2839.432345991222,1312
-9033.993755779837,1313
-2839.432345991222,1314
-2839.432345991222,1315
-8129.885207688541,1316
-10918.305997983787,1317
-5361.666663960628,1318
-6762.088739025083,1319
-4877.77649682113,1320
-10918.305997983787,1321
-4781.572342457651,1322
-7400.010814790536,1323
-2839.432345991222,1324
-2839.432345991222,1325
-2839.432345991222,1326
-6819.916493287559,1327
-2839.432345991222,1328
-6762.088739025083,1329
-5361.666663960628,1330
-2839.432345991222,1331
-2839.432345991222,1332
-5058.786133490402,1333
-4877.77649682113,1334
-4781.572342457651,1335
-2839.432345991222,1336
-2839.432345991222,1337
-2839.432345991222,1338
-4781.572342457651,1339
-2839.432345991222,1340
-2839.432345991222,1341
-5001.149741696134,1342
-2839.432345991222,1343
-5467.246733472325,1344
-7091.853759313408,1345
-4877.77649682113,1346
-2839.432345991222,1347
-11014.510152347268,1348
-6885.461983900085,1349
-8827.601980366515,1350
-2839.432345991222,1351
-4723.7445881951735,1352
-2839.432345991222,1353
-2839.432345991222,1354
-2839.432345991222,1355
-2839.432345991222,1356
-4877.77649682113,1357
-4781.572342457651,1358
-4877.77649682113,1359
-4877.77649682113,1360
-8756.588602278876,1361
-2839.432345991222,1362
-2839.432345991222,1363
-2839.432345991222,1364
-8852.792756642357,1365
-4877.77649682113,1366
-2839.432345991222,1367
-2839.432345991222,1368
-2839.432345991222,1369
-4781.572342457651,1370
-4723.7445881951735,1371
-2839.432345991222,1372
-4877.77649682113,1373
-4723.7445881951735,1374
-4877.77649682113,1375
-2839.432345991222,1376
-9523.160447926237,1377
-2839.432345991222,1378
-5361.666663960628,1379
-4877.77649682113,1380
-4877.77649682113,1381
-2839.432345991222,1382
-6762.088739025083,1383
-7523.384059665539,1384
-2839.432345991222,1385
-6762.088739025083,1386
-2839.432345991222,1387
-6828.357316549176,1388
-5361.666663960628,1389
-7452.370681577902,1390
-4877.77649682113,1391
-2839.432345991222,1392
-2839.432345991222,1393
-4877.77649682113,1394
-2839.432345991222,1395
-5001.149741696134,1396
-8923.806134729994,1397
-2839.432345991222,1398
-4723.7445881951735,1399
-4723.7445881951735,1400
-4877.77649682113,1401
-4877.77649682113,1402
-6885.461983900085,1403
-2839.432345991222,1404
-2839.432345991222,1405
-2839.432345991222,1406
-6762.088739025083,1407
-2839.432345991222,1408
-2839.432345991222,1409
-8852.792756642357,1410
-5361.666663960628,1411
-2839.432345991222,1412
-4723.7445881951735,1413
-8981.633888992472,1414
-5001.149741696134,1415
-2839.432345991222,1416
-9130.197910143317,1417
-5001.149741696134,1418
-2839.432345991222,1419
-2839.432345991222,1420
-2839.432345991222,1421
-2839.432345991222,1422
-7400.010814790536,1423
-2839.432345991222,1424
-2839.432345991222,1425
-4499.836063352551,1426
-2839.432345991222,1427
-2839.432345991222,1428
-2839.432345991222,1429
-4723.7445881951735,1430
-10918.311528457998,1431
-2839.432345991222,1432
-4780.697028786799,1433
-2839.432345991222,1434
-4735.159498936864,1435
-12956.650148813696,1436
-2839.432345991222,1437
-2839.432345991222,1438
-7523.384059665539,1439
-5001.149741696134,1440
-12956.650148813696,1441
-4877.77649682113,1442
-2839.432345991222,1443
-6814.448605812448,1444
-2839.432345991222,1445
-6665.884584661602,1446
-8923.806134729994,1447
-6819.916493287559,1448
-4781.572342457651,1449
-5001.149741696134,1450
-4930.136363608496,1451
-2839.432345991222,1452
-2839.432345991222,1453
-4723.7445881951735,1454
-2839.432345991222,1455
-2839.432345991222,1456
-8852.792756642357,1457
-2839.432345991222,1458
-2839.432345991222,1459
-3130.738993776027,1460
-8976.166001517358,1461
-2839.432345991222,1462
-2839.608034881024,1463
-2839.432345991222,1464
-15478.884466783102,1465
-4877.77649682113,1466
-6665.884584661602,1467
-5001.149741696134,1468
-2839.432345991222,1469
-2839.432345991222,1470
-2839.432345991222,1471
-4723.7445881951735,1472
-2839.432345991222,1473
-9284.323056994488,1474
-7245.978906164579,1475
-5361.666663960628,1476
-5361.666663960628,1477
-9490.716998778924,1478
-2839.432345991222,1479
-2839.432345991222,1480
-2839.432345991222,1481
-2839.432345991222,1482
-4723.7445881951735,1483
-4781.572342457651,1484
-2839.432345991222,1485
-8704.228735491512,1486
-4877.77649682113,1487
-2839.432345991222,1488
-4877.77649682113,1489
-4781.572342457651,1490
-6665.884584661602,1491
-6665.884584661602,1492
-4930.136363608496,1493
-5361.666663960628,1494
-2839.432345991222,1495
-11349.83629833592,1496
-5361.666663960628,1497
-2839.432345991222,1498
-4781.572342457651,1499
-5361.666663960628,1500
-7523.384059665539,1501
-5361.666663960628,1502
-2839.432345991222,1503
-9476.028810420654,1504
-7303.806660427057,1505
-2839.432345991222,1506
-2839.432345991222,1507
-5361.666663960628,1508
-7303.806660427057,1509
-7303.806660427057,1510
-2839.432345991222,1511
-4877.77649682113,1512
-2839.432345991222,1513
-2839.432345991222,1514
-5361.666663960628,1515
-2839.432345991222,1516
-2839.432345991222,1517
-2839.432345991222,1518
-2953.1304755985984,1519
-7245.978906164579,1520
-2839.432345991222,1521
-7303.806660427057,1522
-9284.323056994488,1523
-5361.666663960628,1524
-9638.84179157843,1525
-4877.77649682113,1526
-2839.432345991222,1527
-5001.149741696134,1528
-9561.728210495448,1529
-2839.432345991222,1530
-5361.666663960628,1531
-2839.432345991222,1532
-6943.289738162563,1533
-5361.666663960628,1534
-2839.432345991222,1535
-11503.651426845256,1536
-2839.432345991222,1537
-2839.432345991222,1538
-8432.367258156417,1539
-2839.432345991222,1540
-4723.7445881951735,1541
-4723.7445881951735,1542
-2839.432345991222,1543
-4877.77649682113,1544
-2839.432345991222,1545
-15478.884466783102,1546
-5361.666663960628,1547
-5361.666663960628,1548
-5361.666663960628,1549
-5361.666663960628,1550
-5361.666663960628,1551
-4781.45411917587,1552
-5361.666663960628,1553
-11446.040452699399,1554
-2839.432345991222,1555
-2839.432345991222,1556
-2839.432345991222,1557
-9342.150811256965,1558
-5058.786133490402,1559
-2839.432345991222,1560
-5361.666663960628,1561
-5361.666663960628,1562
-2839.432345991222,1563
-7245.978906164579,1564
-5361.666663960628,1565
-5361.666663960628,1566
-5361.666663960628,1567
-7246.0221513490305,1568
-7245.978906164579,1569
-4877.77649682113,1570
-2839.432345991222,1571
-7303.806660427057,1572
-5361.666663960628,1573
-5361.666663960628,1574
-2839.432345991222,1575
-5361.666663960628,1576
-7303.806660427057,1577
-5361.666663960628,1578
-5361.666663960628,1579
-5361.66446367443,1580
-2839.432345991222,1581
-2839.432345991222,1582
-2839.432345991222,1583
-2839.432345991222,1584
-2839.432345991222,1585
-2839.432345991222,1586
-5361.666663960628,1587
-7303.806660427057,1588
-4781.572342457651,1589
-7303.806660427057,1590
-2839.432345991222,1591
-2839.432345991222,1592
-7303.806660427057,1593
-4877.77649682113,1594
-2839.432345991222,1595
-2839.432345991222,1596
-5361.666663960628,1597
-2839.432345991222,1598
-2839.432345991222,1599
-5361.666663960628,1600
-2839.432345991222,1601
-5361.666663960628,1602
-2839.432345991222,1603
-4781.572342457651,1604
-7581.015040181436,1605
-4877.77649682113,1606
-10865.946131196422,1607
-6665.884584661602,1608
-6819.916493287559,1609
-4781.572342457651,1610
-8704.228735491512,1611
-2839.432345991222,1612
-4781.572342457651,1613
-4781.572342457651,1614
-4877.77649682113,1615
-2839.432345991222,1616
-2839.432345991222,1617
-8697.740530459278,1618
-2899.6098162817616,1619
-4877.77649682113,1620
-6762.088739025083,1621
-6819.916493287559,1622
-6819.916493287559,1623
-2839.432345991222,1624
-2839.432345991222,1625
-8923.806134729994,1626
-2839.432345991222,1627
-2839.432345991222,1628
-2839.432345991222,1629
-2839.432345991222,1630
-2839.432345991222,1631
-2839.432345991222,1632
-7581.020451459808,1633
-5361.666663960628,1634
-11349.83629833592,1635
-5001.149741696134,1636
-2839.432345991222,1637
-2839.432345991222,1638
-4587.310205239058,1639
-2839.432345991222,1640
-7794.445182390963,1641
-2839.432345991222,1642
-2839.432345991222,1643
-8426.517613505117,1644
-4781.572342457651,1645
-4723.7445881951735,1646
-5910.132940187012,1647
-2839.432345991222,1648
-2839.432345991222,1649
-2839.432345991222,1650
-7523.384059665539,1651
-2839.432345991222,1652
-5001.149741696134,1653
-5361.666663960628,1654
-2839.432345991222,1655
-2839.432345991222,1656
-2839.432345991222,1657
-2839.432345991222,1658
-5361.666663960628,1659
-2839.432345991222,1660
-5361.666663960628,1661
-2839.432345991222,1662
-2839.432345991222,1663
-5058.786133490402,1664
-2839.432345991222,1665
-2839.432345991222,1666
-9033.727463079224,1667
-4877.77649682113,1668
-3240.488781253985,1669
-2839.432345991222,1670
-2839.432345991222,1671
-2839.432345991222,1672
-2839.432345991222,1673
-4877.77649682113,1674
-5361.666663960628,1675
-5361.666663960628,1676
-5361.666663960628,1677
-2850.59695765892,1678
-7245.978906164579,1679
-13317.167071078191,1680
-4877.77649682113,1681
-2839.432345991222,1682
-4781.572342457651,1683
-2839.432345991222,1684
-6308.673630046028,1685
-4781.572342457651,1686
-4877.77649682113,1687
-5361.666663960628,1688
-5361.666663960628,1689
-9188.118902631008,1690
-5361.666663960628,1691
-5361.666663960628,1692
-4723.7445881951735,1693
-2839.432345991222,1694
-2839.432345991222,1695
-7245.978906164579,1696
-7400.010814790536,1697
-2839.432345991222,1698
-8432.367258156417,1699
-2839.432345991222,1700
-4877.77649682113,1701
-5361.666663960628,1702
-5352.68842353762,1703
-9284.323056994488,1704
-4781.572342457651,1705
-11446.040452699399,1706
-7303.806660427057,1707
-2839.432345991222,1708
-2839.432345991222,1709
-7400.010814790536,1710
-4877.77649682113,1711
-7581.020451459808,1712
-5058.786133490402,1713
-2839.432345991222,1714
-5361.666663960628,1715
-5361.709924699096,1716
-5361.666663960628,1717
-2839.432345991222,1718
-2839.432345991222,1719
-8673.060348710902,1720
-5361.666663960628,1721
-7303.806660427057,1722
-2839.432345991222,1723
-4723.7445881951735,1724
-7523.384059665539,1725
-4877.77649682113,1726
-8432.367258156417,1727
-4877.77649682113,1728
-5361.666663960628,1729
-2839.432345991222,1730
-5361.666663960628,1731
-4877.77649682113,1732
-2839.432345991222,1733
-4781.572342457651,1734
-4723.7445881951735,1735
-13536.744470316673,1736
-7303.806660427057,1737
-2839.432345991222,1738
-2839.432345991222,1739
-9513.596274117588,1740
-4781.572342457651,1741
-2839.432345991222,1742
-2839.7655941478756,1743
-2839.432345991222,1744
-5361.666663960628,1745
-5361.666663960628,1746
-2839.432345991222,1747
-9116.919095901347,1748
-2839.432345991222,1749
-5361.666663960628,1750
-7303.806660427057,1751
-2839.432345991222,1752
-2839.432345991222,1753
-2839.433847618859,1754
-2839.432345991222,1755
-2839.432345991222,1756
-2839.432345991222,1757
-7581.020451459808,1758
-2839.432345991222,1759
-2839.432345991222,1760
-2839.432345991222,1761
-7400.010814790536,1762
-4723.7445881951735,1763
-2839.432345991222,1764
-2839.432345991222,1765
-4877.77649682113,1766
-2839.432345991222,1767
-4723.7445881951735,1768
-2839.432345991222,1769
-5361.666663960628,1770
-2839.432345991222,1771
-7303.806660427057,1772
-6762.088739025083,1773
-2839.432345991222,1774
-7400.010814790536,1775
-5361.666663960628,1776
-8704.211119924923,1777
-5302.900647885855,1778
-2839.432345991222,1779
-4781.572342457651,1780
-8756.588602278876,1781
-2839.432345991222,1782
-9284.323056994488,1783
-5361.666663960628,1784
-5067.684879905472,1785
-6762.088739025083,1786
-5910.132940187012,1787
-12501.59318445527,1788
-4877.77649682113,1789
-2839.432345991222,1790
-2839.432345991222,1791
-4722.534833264798,1792
-4877.77649682113,1793
-11014.510152347268,1794
-2839.432345991222,1795
-6762.088739025083,1796
-4723.7445881951735,1797
-5361.666663960628,1798
-2839.432345991222,1799
-5001.149741696134,1800
-7523.370435472176,1801
-6762.088739025083,1802
-7245.978906164579,1803
-4877.77649682113,1804
-2839.432345991222,1805
-2839.432345991222,1806
-8852.790036782231,1807
-4723.7445881951735,1808
-2839.432345991222,1809
-2839.432345991222,1810
-2839.432345991222,1811
-2839.432345991222,1812
-5361.666663960628,1813
-2839.432345991222,1814
-6762.088739025083,1815
-12956.650148813696,1816
-2839.432345991222,1817
-2839.432345991222,1818
-9561.728210495448,1819
-2839.432345991222,1820
-4635.94533703249,1821
-2839.432345991222,1822
-2839.432345991222,1823
-2859.8249525550173,1824
-2839.432345991222,1825
-5001.149741696134,1826
-2839.432345991222,1827
-7462.08537240337,1828
-11014.510152347268,1829
-2839.432345991222,1830
-9669.888887728923,1831
-7039.493892526043,1832
-4877.77649682113,1833
-2839.432345991222,1834
-10794.932753108786,1835
-2839.432345991222,1836
-2839.432345991222,1837
-4723.7445881951735,1838
-13536.744470316673,1839
-2839.432345991222,1840
-4877.77649682113,1841
-2839.432345991222,1842
-4877.77649682113,1843
-4877.77649682113,1844
-6814.448605812448,1845
-6814.448605812448,1846
-2839.432345991222,1847
-2839.432345991222,1848
-2839.432345991222,1849
-4877.77649682113,1850
-6762.088739025083,1851
-6762.088739025083,1852
-5001.149741696134,1853
-2839.432345991222,1854
-2839.432345991222,1855
-5001.149741696134,1856
-4877.723618183219,1857
-7039.493892526043,1858
-2839.432345991222,1859
-4877.77649682113,1860
-2839.432345991222,1861
-4777.834516397288,1862
-2839.432345991222,1863
-2839.432345991222,1864
-6885.461983900085,1865
-2839.432345991222,1866
-5361.666663960628,1867
-2839.432345991222,1868
-2839.432345991222,1869
-5058.786133490402,1870
-2839.432345991222,1871
-7039.493892526043,1872
-6762.091212920246,1873
-2839.432345991222,1874
-5001.149741696134,1875
-7091.853759313408,1876
-4781.572342457651,1877
-2839.432345991222,1878
-6814.448605812448,1879
-2839.432345991222,1880
-2979.6978982239984,1881
-2839.432345991222,1882
-5001.149741696134,1883
-2839.432345991222,1884
-11652.432228112722,1885
-8923.806134729994,1886
-4877.77649682113,1887
-9033.993755779837,1888
-4877.77649682113,1889
-4762.699649776138,1890
-8852.792756642357,1891
-2839.432345991222,1892
-7013.6990624558675,1893
-2839.432345991222,1894
-2839.432345991222,1895
-5361.666663960628,1896
-11014.510152347268,1897
-2839.432345991222,1898
-8852.792756642357,1899
-2839.432345991222,1900
-6821.665091302203,1901
-2839.432345991222,1902
-2839.432345991222,1903
-2839.432345991222,1904
-2839.432345991222,1905
-2839.432345991222,1906
-7039.493892526043,1907
-6814.448605812448,1908
-6665.884584661602,1909
-10865.946131196422,1910
-5001.149741696134,1911
-11498.400319486766,1912
-4723.7445881951735,1913
-7245.978906164579,1914
-2839.432345991222,1915
-4877.443704490904,1916
-5361.666663960628,1917
-2839.432345991222,1918
-5001.149741696134,1919
-12956.650148813696,1920
-2839.432345991222,1921
-2839.432345991222,1922
-4781.572342457651,1923
-4781.572342457651,1924
-4877.77649682113,1925
-5001.149741696134,1926
-5361.666663960628,1927
-8852.792756642357,1928
-4877.77649682113,1929
-7400.010814790536,1930
-2839.432345991222,1931
-2839.432345991222,1932
-2839.432345991222,1933
-2839.432345991222,1934
-4877.77649682113,1935
-6885.461983900085,1936
-4877.77649682113,1937
-6762.088739025083,1938
-8923.806134729994,1939
-4877.77649682113,1940
-5001.149741696134,1941
-4877.77649682113,1942
-2839.432345991222,1943
-6762.088739025083,1944
-2839.432345991222,1945
-11375.027074611762,1946
-4877.77649682113,1947
-2839.432345991222,1948
-2839.432345991222,1949
-4877.77649682113,1950
-2839.432345991222,1951
-2839.432345991222,1952
-2839.432345991222,1953
-11375.027074611762,1954
-4877.77649682113,1955
-12946.955720914531,1956
-4781.572342457651,1957
-7400.010814790536,1958
-4877.77649682113,1959
-4781.572342457651,1960
-8852.792756642357,1961
-2839.432345991222,1962
-2839.432345991222,1963
-7039.505296401063,1964
-4877.77649682113,1965
-5910.132940187012,1966
-2839.432345991222,1967
-2839.432345991222,1968
-4877.77649682113,1969
-2839.432345991222,1970
-7581.020451459808,1971
-6814.448605812448,1972
-4877.77649682113,1973
-2839.432345991222,1974
-6814.448605812448,1975
-4877.77649682113,1976
-8923.806134729994,1977
-4877.77649682113,1978
-4877.77649682113,1979
-2839.4380241460217,1980
-9561.728210495448,1981
-4877.77649682113,1982
-15478.884466783102,1983
-2839.432345991222,1984
-8976.166001517358,1985
-2839.432345991222,1986
-2839.432345991222,1987
-2839.432345991222,1988
-2839.432345991222,1989
-2839.432345991222,1990
-4781.572342457651,1991
-4781.572342457651,1992
-4877.77649682113,1993
-5001.149741696134,1994
-2839.432345991222,1995
-5058.786133490402,1996
-2848.3288566794886,1997
-2839.432345991222,1998
-2839.432345991222,1999
-2839.432345991222,2000
-2839.432345991222,2001
-2839.432345991222,2002
-2839.432345991222,2003
-2839.432345991222,2004
-6814.448605812448,2005
-7091.853759313408,2006
-2839.432345991222,2007
-13594.572224579151,2008
-6968.4805144384045,2009
-9455.609480656261,2010
-11375.027074611762,2011
-11446.040452699399,2012
-11923.493350838145,2013
-4877.77649682113,2014
-8976.166001517358,2015
-2839.432345991222,2016
-2839.432345991222,2017
-2839.432345991222,2018
-9561.728210495448,2019
-9561.728210495448,2020
-7400.010814790536,2021
-2839.432345991222,2022
-2839.432345991222,2023
-7091.506690447881,2024
-2839.432345991222,2025
-11652.527065908487,2026
-6665.884584661602,2027
-4723.7445881951735,2028
-2839.432345991222,2029
-11498.400319486766,2030
-2839.432345991222,2031
-2839.432345991222,2032
-9619.364602289716,2033
-12956.650148813696,2034
-7245.978906164579,2035
-2839.432345991222,2036
-2839.432345991222,2037
-4723.7445881951735,2038
-5361.666663960628,2039
-4517.015301400331,2040
-7794.445182390963,2041
-4723.7445881951735,2042
-4781.572342457651,2043
-4723.7445881951735,2044
-6943.289738162563,2045
-4787.284845522732,2046
-4781.572342457651,2047
-2839.432345991222,2048
-7039.493892526043,2049
-2839.432345991222,2050
-5001.149741696134,2051
-6986.765540626153,2052
-2839.432345991222,2053
-2839.432345991222,2054
-4781.572342457651,2055
-7400.010814790536,2056
-2839.432345991222,2057
-10865.946131196422,2058
-7303.806660427057,2059
-2839.432345991222,2060
-6950.973719705476,2061
-2839.432345991222,2062
-2839.432345991222,2063
-2839.432345991222,2064
-5361.666663960628,2065
-6937.181510516021,2066
-2839.432345991222,2067
-7631.049944674578,2068
-6665.884584661602,2069
-12956.295451301772,2070
-2839.432345991222,2071
-8925.406329949517,2072
-2839.432345991222,2073
-2839.432345991222,2074
-2839.432345991222,2075
-5178.746347838321,2076
-2839.432345991222,2077
-2839.432345991222,2078
-4723.7445881951735,2079
-12956.650148813696,2080
-12956.650148813696,2081
-6819.916493287559,2082
-11072.337906609746,2083
-5001.149741696134,2084
-2839.432345991222,2085
-2842.8650742662235,2086
-2839.432345991222,2087
-2839.432345991222,2088
-4930.136363608496,2089
-2839.432345991222,2090
-10115.141667587177,2091
-11014.510152347268,2092
-6968.4805144384045,2093
-7400.010814790536,2094
-4723.7445881951735,2095
-2839.432345991222,2096
-2839.432345991222,2097
-4723.7445881951735,2098
-4877.77649682113,2099
-4930.136363608496,2100
-2839.432345991222,2101
-2839.432345991222,2102
-5001.149741696134,2103
-2839.432345991222,2104
-4877.77649682113,2105
-2839.432345991222,2106
-4877.77649682113,2107
-11503.868206961877,2108
-2839.432345991222,2109
-2842.213948363778,2110
-4938.583157533892,2111
-7523.384059665539,2112
-2839.432345991222,2113
-2839.432345991222,2114
-2839.432345991222,2115
-8756.588602278876,2116
-2839.432345991222,2117
-6665.912495977853,2118
-4877.77649682113,2119
-2839.432345991222,2120
-2840.0799988969106,2121
-2839.432345991222,2122
-2839.432345991222,2123
-10865.946131196422,2124
-7424.8609663209545,2125
-4781.572342457651,2126
-2839.432345991222,2127
-2839.432345991222,2128
-2839.432345991222,2129
-2839.432345991222,2130
-2839.432345991222,2131
-5058.786133490402,2132
-8852.792756642357,2133
-2839.432345991222,2134
-2839.432345991222,2135
-2839.432345991222,2136
-8852.792756642357,2137
-4781.572342457651,2138
-4877.77649682113,2139
-2839.432345991222,2140
-2839.432345991222,2141
-2839.432345991222,2142
-4877.77649682113,2143
-6808.295871579738,2144
-7400.010814790536,2145
-5361.666663960628,2146
-2839.432345991222,2147
-9500.429523233279,2148
-2839.432345991222,2149
-2839.432345991222,2150
-8827.601980366515,2151
-4930.136363608496,2152
-2839.432345991222,2153
-15478.884466783102,2154
-5361.666663960628,2155
-2839.432345991222,2156
-2839.432345991222,2157
-2839.432345991222,2158
-8704.228735491512,2159
-2839.432345991222,2160
-2839.432345991222,2161
-6885.461983900085,2162
-9465.524056131968,2163
-2839.432345991222,2164
-2839.432345991222,2165
-2839.432345991222,2166
-4781.572342457651,2167
-11072.337906609746,2168
-11791.811396154126,2169
-2839.432345991222,2170
-8976.166001517358,2171
-5001.149741696134,2172
-2839.432345991222,2173
-7039.493892526043,2174
-5001.149741696134,2175
-2839.432345991222,2176
-8981.633888992472,2177
-4877.77649682113,2178
-2839.432345991222,2179
-2839.432345991222,2180
-4877.77649682113,2181
-4930.136363608496,2182
-2839.432345991222,2183
-2839.432345991222,2184
-2839.432345991222,2185
-2839.432345991222,2186
-4723.7445881951735,2187
-2839.432345991222,2188
-2839.432345991222,2189
-2839.432345991222,2190
-4877.77649682113,2191
-2839.432345991222,2192
-4723.7445881951735,2193
-4781.688465782248,2194
-2839.432345991222,2195
-4877.77649682113,2196
-5361.666663960628,2197
-2839.432345991222,2198
-6885.461983900085,2199
-2839.432345991222,2200
-2839.432345991222,2201
-4723.7445881951735,2202
-5361.666663960628,2203
-2839.432345991222,2204
-6665.884584661602,2205
-2839.432345991222,2206
-2839.432345991222,2207
-6814.448605812448,2208
-4877.77649682113,2209
-2839.432345991222,2210
-2839.432345991222,2211
-4877.753207079464,2212
-7302.207716682968,2213
-2839.432345991222,2214
-2839.432345991222,2215
-4877.77649682113,2216
-2839.432345991222,2217
-2839.432345991222,2218
-9465.524056131968,2219
-5361.666663960628,2220
-8852.792756642357,2221
-4723.7445881951735,2222
-6968.4805144384045,2223
-2839.432345991222,2224
-4781.572342457651,2225
-6968.483563958835,2226
-4877.77649682113,2227
-2839.432345991222,2228
-7523.384059665539,2229
-6943.289738162563,2230
-4998.941179430057,2231
-9130.197910143317,2232
-2839.432345991222,2233
-2839.432345991222,2234
-8852.792756642357,2235
-2839.432345991222,2236
-2839.432345991222,2237
-7303.806660427057,2238
-4723.7445881951735,2239
-6885.461983900085,2240
-13388.180449165828,2241
-2839.432345991222,2242
-2839.432345991222,2243
-2839.432345991222,2244
-2839.432345991222,2245
-4877.778974260644,2246
-2839.432345991222,2247
-4781.625428792697,2248
-6762.088739025083,2249
-4781.572342457651,2250
-10776.482877510007,2251
-11014.510152347268,2252
-2839.432345991222,2253
-2839.432345991222,2254
-4723.7445881951735,2255
-11014.510152347268,2256
-6856.070454315436,2257
-2839.432345991222,2258
-2839.432345991222,2259
-2839.432345991222,2260
-2839.432345991222,2261
-4930.136363608496,2262
-7400.010814790536,2263
-8852.792756642357,2264
-5058.786133490402,2265
-2839.432345991222,2266
-6814.448605812448,2267
-4930.136363608496,2268
-15478.884466783102,2269
-5361.666663960628,2270
-2839.432345991222,2271
-8976.166001517358,2272
-4723.7445881951735,2273
-4877.77649682113,2274
-5361.666663960628,2275
-7523.384059665539,2276
-2839.432345991222,2277
-2839.432345991222,2278
-2839.432345991222,2279
-4877.77649682113,2280
-8976.10467688593,2281
-4877.77649682113,2282
-2839.432345991222,2283
-2839.432345991222,2284
-2839.432345991222,2285
-2839.432345991222,2286
-2839.432345991222,2287
-2839.432345991222,2288
-8756.588602278876,2289
-2839.432345991222,2290
-2839.432345991222,2291
-4781.572342457651,2292
-6819.916493287559,2293
-2839.432345991222,2294
-4781.572342457651,2295
-5001.149741696134,2296
-7385.32479280338,2297
-4877.77649682113,2298
-2839.432345991222,2299
-2839.432345991222,2300
-2839.432345991222,2301
-5001.149741696134,2302
-6968.4805144384045,2303
-6819.916493287559,2304
-9547.042188508292,2305
-4723.7445881951735,2306
-2839.432345991222,2307
-4781.572342457651,2308
-2839.432345991222,2309
-2839.432345991222,2310
-2839.432345991222,2311
-2839.432345991222,2312
-2839.432345991222,2313
-2839.432345991222,2314
-11446.040452699399,2315
-2839.432345991222,2316
-6665.884584661602,2317
-2839.432345991222,2318
-2839.432345991222,2319
-2839.432345991222,2320
-2839.432345991222,2321
-7523.361853739894,2322
-4723.7445881951735,2323
-2839.432345991222,2324
-2839.432345991222,2325
-2839.432345991222,2326
-2839.432345991222,2327
-2839.432345991222,2328
-4877.77649682113,2329
-2839.432345991222,2330
-2839.432345991222,2331
-4877.77649682113,2332
-6762.088739025083,2333
-2839.432345991222,2334
-2839.432345991222,2335
-2839.432345991222,2336
-8923.806134729994,2337
-7400.006199319381,2338
-2839.432345991222,2339
-2839.432345991222,2340
-2839.432345991222,2341
-5001.149741696134,2342
-2839.432345991222,2343
-2839.432345991222,2344
-2839.432345991222,2345
-4723.7445881951735,2346
-5361.666663960628,2347
-3007.0242696084106,2348
-2839.432345991222,2349
-2839.432345991222,2350
-2839.432345991222,2351
-5001.149741696134,2352
-2839.432345991222,2353
-5361.666663960628,2354
-2839.432345991222,2355
-2839.432345991222,2356
-15478.884466783102,2357
-2839.432345991222,2358
-4781.572342457651,2359
-2839.432345991222,2360
-4781.572342457651,2361
-2839.432345991222,2362
-9342.150811256965,2363
-4781.572342457651,2364
-2839.432345991222,2365
-4930.136363608496,2366
-11014.510152347268,2367
-2839.432345991222,2368
-5361.666663960628,2369
-11375.027074611762,2370
-10794.932753108786,2371
-7039.493892526043,2372
-7400.010814790536,2373
-2839.432345991222,2374
-2839.432345991222,2375
-2839.432345991222,2376
-2839.432345991222,2377
-2839.432345991222,2378
-2839.432345991222,2379
-6665.884584661602,2380
-2839.432345991222,2381
-2839.432345991222,2382
-2839.432345991222,2383
-2839.432345991222,2384
-2839.432345991222,2385
-2839.432345991222,2386
-2839.432345991222,2387
-2839.432345991222,2388
-15478.884466783102,2389
-6762.088739025083,2390
-2839.432345991222,2391
-2839.432345991222,2392
-2839.432345991222,2393
-2839.432345991222,2394
-2839.432345991222,2395
-2839.432345991222,2396
-2878.1618319761515,2397
-6885.461983900085,2398
-2839.432345991222,2399
-2839.432345991222,2400
-15478.884466783102,2401
-5361.666663960628,2402
